country,country_name,category,genre_id,rank,app_id,app_name,developer,url,price,averageUserRating,userRatingCount,primaryGenreName,description,launch_date,update_date
ni,Nicaragua,Entertainment,6016,1,6744290388,El Impostor - Splash,Cranberry Apps GmbH & Co. KG,https://apps.apple.com/ni/app/el-impostor-splash/id6744290388?uo=4,0.0,4.65546,119,Entertainment,"Hola, somos Hannes y Jeremy.

Sabemos cómo es: cada noche de juegos empieza buscando reglas en Google, buscando bolígrafos y papel o probando apps al azar. Pero nunca hay una app de fiestas realmente buena. Así que decidimos crear una.

¿Nuestro objetivo? Reunir los mejores y más virales juegos de fiesta en un solo lugar. Por ejemplo: ¿Quién es el impostor? – seguro que lo has visto en TikTok o Instagram.

Fácil de aprender. Rápido de jugar. Perfecto para 3 a 12 personas.

Ideal para fiestas en casa, cumpleaños o tu próxima noche con amigos. Reúne a tu grupo y pásalo en grande.

¡La app es gratuita para disfrutar con tus amigos! Si quieres funciones extra, Splash Plus te da acceso completo con una suscripción semanal. Puedes consultar nuestros Términos, EULA y Política de Privacidad aquí: https://cranberry.app/terms

Nota: Esta app no está pensada como juego de beber y no contiene contenido relacionado con el alcohol. Es apta para todo el público que busque diversión y juegos sociales.

¡Que la disfrutes!",2025-04-12T07:00:00Z,2025-11-21T17:27:25Z
ni,Nicaragua,Entertainment,6016,2,363590051,Netflix,"Netflix, Inc.",https://apps.apple.com/ni/app/netflix/id363590051?uo=4,0.0,4.75003,9501,Entertainment,"¿Buscas las series y películas de las que todo el mundo habla? Están todas en Netflix.

Tenemos series, películas, documentales y especiales de stand up galardonados. Además, con la app móvil, puedes ver Netflix mientras viajas, vas al trabajo o en tus ratos libres.

¿Qué es lo que más te gustará de Netflix?
• Agregamos series y películas todo el tiempo. Busca títulos nuevos o tus favoritos; puedes verlos en cualquier dispositivo.
• Cuanto más contenido veas, mejor podrá Netflix recomendarte series y películas que te encantarán.
• Disfruta de un lugar seguro solo para peques, con entretenimiento para toda la familia.
• Ve avances de nuestras series y películas, y recibe notificaciones sobre nuevos episodios y estrenos.

La membresía de Netflix es una suscripción mes a mes que comienza en el momento de la suscripción. Puedes cancelarla fácilmente en cualquier momento, online, las 24 horas del día. No hay contratos a largo plazo ni cargos por cancelación. Solo queremos que disfrutes de lo que ves.

Nota: Nuestras normas de privacidad relativas a las apps rigen toda la información recogida a través de las apps de Netflix para iOS, iPadOS y tvOS. Consulta la Declaración de privacidad de Netflix (enlace más abajo) para saber qué información recopilamos en otros contextos, tales como el registro de cuentas.

Política de privacidad: www.netflix.com/privacy
Términos de uso: www.netflix.com/terms

Teléfono: +18667160414
Email: iosappstore@netflix.com",2011-12-14T17:47:35Z,2025-11-18T18:49:39Z
ni,Nicaragua,Entertainment,6016,3,1636235979,ReelShort: ¡Miniseries Ya!,"New Leaf Publishing, Inc.",https://apps.apple.com/ni/app/reelshort-miniseries-ya/id1636235979?uo=4,0.0,4.78165,632,Entertainment,"¿Estás cansada de no terminar nunca una película o de pagar suscripciones que no usas?
Ve ReelShort: ¡cada segundo es dramático!

Conoce ReelShort, una plataforma de streaming HD de próxima generación que ofrece programas de televisión exclusivos. Reconocidos por Times100 por nuestra innovación en la industria del entretenimiento, estamos cambiando la forma de ver películas con nuestros episodios de un minuto que puedes disfrutar en cualquier momento y en cualquier lugar.

En nuestra biblioteca podrás elegir de un sinfín de contenido adictivo que se añade diariamente: desde encuentros románticos con multimillonarios y tragedias desgarradoras hasta historias de regreso épicas, ¡y mucho más! ¡Nunca te faltará entretenimiento!

Programas destacados:
[No Me Extrañen Cuando No Esté] La tía Sandra, mi madrina, me acogió después de perder a mis padres. Por tres años viví bajo su techo con sus dos hijos, los hermanos Miller, rodeada de amor y cariño. Hasta pensé en casarme con alguno de ellos. Pero todo cambió el día en que Lola, la hija de la sirvienta se mudó. Los hermanos Miller, a quienes tanto amo, me cambiaron por ella y me hicieron añicos el corazón. Todo el amor que ellos me dieron ahora era para Lola y se pusieron en mi contra. No me quedó otra opción más que irme, pero ahora se volvieron locos intentando recuperarme.

[¡Largo! ¡Yo soy el jefe!] Kingsley es el rey secreto de King's Corps y el hombre más rico de la Tierra, pero cuando regresa del campo de batalla, su novia de la infancia lo abandona brutalmente pensando que es un payaso. ¿Cómo hará el rey de todos los hombres para que ella se arrepienta?

He aquí por qué te encantará ReelShort:
• Historias originales de poco tiempo, diseñadas para ser vistas en cualquier momento
• Programas exclusivos de pantalla vertical que te mantendrán enganchada
• Cientos de episodios nuevos cada mes.
• Entretenimiento con calidad de Hollywood, diseñado para la pantalla grande pero que puedes ver en una pantalla pequeña cerca de ti
• El prime programa interactivo de acción en vivo para móviles en el que decide qué sucede a continuación

Experimenta el futuro del entretenimiento minuto a minuto: ¡descarga ReelShort ahora!

""Crazy Maple Studio está cambiando silenciosamente el juego de streaming con su aplicación ReelShort"". -Time100
""El jugador más importante en este nuevo género es ReelShort"". - New York Times
""Cada minuto tiene algo que hace que quieras seguir viendo"". -Wall Street Journal

Síguenos en las redes sociales
Instagram: https://www.instagram.com/reelshortapp
Facebook: https://www.facebook.com/ReelShortlat
YouTube: https://youtube.com/@reelshortapp
TikTok: https://www.tiktok.com/@reelshortapp
ReelShort's  Website: https://www.reelshort.com 

Aviso:
• Si te suscribe a través de Apple, el pago se deducirá de tu cuenta de App Store al confirmar la compra.
• Privilegios de suscripción: mientras tu suscripción esté activa, puedes ver todas las historias de forma gratuita.
• Tu suscripción entrará en vigencia dentro de las 24 horas posteriores a la compra, dependiendo del estado de tu pedido en Apple Store. La suscripción es válida por 7 días.
• Renovación automática: tu suscripción se renovará automáticamente. Se te cobrará dentro de las 24 horas anteriores al inicio de cada período de suscripción hasta que canceles tu suscripción.
• Cancelación: en dispositivos iOS, puedes cancelar tu suscripción al menos 24 horas antes de la próxima fecha de renovación yendo a Ajustes > iTunes y App Store > ID de Apple > Ver ID de Apple > Suscripciones > ReelShort.
• La suscripción se factura semanalmente. El precio real puede variar según la región.

Términos de servicio: https://crazymaplestudios.com/v/user-agreement
Política de privacidad: https://crazymaplestudios.com/v/privacy-agreement",2022-08-07T07:00:00Z,2025-11-21T03:37:29Z
ni,Nicaragua,Entertainment,6016,4,835599320,TikTok,TIKTOK PTE. LTD.,https://apps.apple.com/ni/app/tiktok/id835599320?uo=4,0.0,4.78692,39821,Entertainment,"TikTok es una comunidad global de videos cortos. Con esta app podrás descubrir, crear y editar videos increíbles, y compartirlos fácilmente con tus amigos y el mundo entero. Crea y edita videos al instante usando filtros especiales, stickers divertidos y mucho más. 

■ Descubre millones de videos seleccionados especialmente para ti
¡Una experiencia diseñada específicamente para ti basada en el contenido que te gusta ver, darle like y compartir! Aprenderemos de tus hábitos para ofrecerte los videos más relevantes, interesantes e inspiradores según tus gustos. 

■ Diviértete e inspírate por una comunidad global de creadores
Millons de creadores están en TikTok demostrando sus increíbles talentos e historias. Déjate entretener, déjate inspirar.

■ Añade tu música favorita o sonidos a tus videos. ¡Gratis!
Edita tus videos con millones de clips de música y sonidos gratuitos. Hemos creado listas de reproducción con las canciones más populares del momento de cada género, incluyendo pop, rock, rap, electrónica, R&B, reggaetón, trap y mucho más. 

■ Usa más de 100 stickers de emojis y filtros faciales gratuitos para llevar tus videos al siguiente nivel. Descubre toneladas de filtros facilares divertidos y efectos de belleza. 

■ Herramientas de edición que te permiten cortar, editar, duplicar y mover de lugar tus clips de video. 

■ Filtros de videos en vivo actualizados contantemente con diseños creativos. 

■ Baile, comedia, vlog, belleza, maquillaje, moda, deportes, animales y mucho más. En TikTok puedes encontrar videos solo para ti.

■ ¡Accede a las ventajas de LIVE para interactuar mejor con los anfitriones!
Elige entre una suscripción de un mes o una suscripción de renovación automática para disfrutar de las ventajas especiales de LIVE (actualmente disponible solo en algunas regiones)

Nota: 
Si te suscribes a través de Apple, el pago se cargará a la cuenta de la App Store tras la confirmación de la compra. La suscripción se renovará automáticamente a menos que desactives la renovación automática como mínimo 24 horas antes de que finalice el periodo actual de la suscripción. La tarifa de la suscripción elegida se cargará a la cuenta en el plazo de 24 horas antes de la finalización del periodo actual. Puedes administrar la suscripción y la renovación automática en los ajustes de tu cuenta después de la compra.

Términos del servicio:
https://www.tiktok.com/legal/terms-of-service

Política de privacidad:
https://www.tiktok.com/legal/privacy-policy

*¿Tienes alguna duda o sugerencia? Contáctanos en https://www.tiktok.com/legal/report/feedback o envíanos un tweet a @tiktok.",2014-04-02T22:44:45Z,2025-11-18T22:18:20Z
ni,Nicaragua,Entertainment,6016,5,1666653815,HBO Max: Ve TV y películas,"WarnerMedia Global Digital Services, LLC",https://apps.apple.com/ni/app/hbo-max-ve-tv-y-pel%C3%ADculas/id1666653815?uo=4,0.0,4.85681,6872,Entertainment,"Las series y películas más populares de HBO, DC Universe, Discovery y mucho más.

Con HBO Max, obtendrás:
• Acceso a miles de series y películas.
• Series exclusivas y galardonadas que dan que hablar, como The Last of Us, Succession, The White Lotus y House of the Dragon; contenido original de HBO.
• Mira deportes en vivo de tus ligas y equipos favoritos. Requiere una suscripción al plan adicional de Deportes. La disponibilidad varía según el país y el proveedor de suscripción.
• Los últimos éxitos de HBO, Max Originals, Discovery, Cartoon Network, ID, DC, Adult Swim y mucho más.
• Series icónicas favoritas como Friends, Rick y Morty, 90 Day Fiancé, Looney Tunes y mucho más.
• Entretenimiento familiar para toda la casa.
• Documentales fascinantes y series sin guion.

Características:
• Disfruta de tus series y películas favoritas en casa o dondequiera que estés. HBO Max está disponible en televisores, navegadores web, dispositivos móviles, tabletas y consolas de videojuegos seleccionados. (La disponibilidad del dispositivo puede variar según la región y el plan).
• Explora o busca fácilmente entre HBO, películas, series, géneros y marcas.
• Descarga las series y películas que te encantan para ver dondequiera que estés con planes seleccionados. (Los límites de descarga varían según el plan).
• Crea perfiles personalizados para toda la familia con clasificaciones personalizables y opciones de protección con PIN.
• Retoma episodios y películas donde los dejaste en cualquiera de tus dispositivos favoritos.
• Encuentra todo lo que te gusta, en un solo lugar, con My Stuff.
• Ve contenido en varios dispositivos al mismo tiempo. (Los límites varían según el plan).
• Transmite video de alta calidad con una resolución de hasta 4K y sonido envolvente, incluidas opciones con Dolby Atmos disponibles en planes seleccionados.

La disponibilidad de contenido y funciones en HBO Max puede variar por región. Algunos títulos y funciones de los mencionados podrían no estar disponibles en tu país.

Tu suscripción se renovará automáticamente al precio vigente de tu plan en ese momento a menos que desactives la renovación automática al menos 24 horas antes de la renovación. Tu cuenta de la App Store recibirá un cobro al mismo precio de renovación dentro de las 24 horas previas al fin de tu período de suscripción actual. Puedes administrar o cancelar tu suscripción visitando la App Store o la sección Suscripciones en la Configuración de tu dispositivo Apple después de la compra.

Los propósitos descritos en la etiqueta Privacidad de la aplicación pueden variar según las funciones o servicios que podrían no estar disponibles en todas las regiones. HBO Max solo está disponible en algunos territorios.

Términos de Uso: https://hbomax.com/terms-of-use",2024-02-27T08:00:00Z,2025-11-03T15:55:24Z
ni,Nicaragua,Entertainment,6016,6,6746781192,Imposter Who? - Juego Palabras,Sokak Technologies Inc.,https://apps.apple.com/ni/app/imposter-who-juego-palabras/id6746781192?uo=4,0.0,4.83333,66,Entertainment,"¿Quién es el imposter entre tus amigos?
Imposter Who? es el juego de fiesta definitivo de engaño, adivinación y deducción social. Reúne de 3 a 5 amigos, siéntense alrededor de un dispositivo y descubran quién está mintiendo.

Cómo Jugar:
1- Todos los jugadores ven la misma palabra secreta—excepto uno.
2- El imposter solo ve la palabra ""Imposter.""
3- Uno por uno, los jugadores dicen una palabra relacionada con la palabra secreta.
4- El imposter debe fingir y tratar de mezclarse sin conocer la palabra.
5- Sigan dando palabras y hablando hasta que alguien crea que lo descubrió.

Divertido, rápido y lleno de sospechas—perfecto para noches de juegos, viajes largos o pasar el rato con amigos.

Características:
- Juega localmente con 3 a 15 amigos
- Más de 10 categorías como comida, películas, trabajos y más
- Más de 500 palabras únicas y creciendo
- Sin cuentas, sin configuración—solo empieza a jugar
- Genial para todas las edades—niños, adolescentes y adultos

Creado para risas, engaños y momentos épicos de ""¡ajá!""

¡Descarga ahora y comienza tu próximo duelo de Imposter Who?!

https://imposterwho.com/terms
https://imposterwho.com/privacy",2025-06-05T07:00:00Z,2025-08-26T22:58:15Z
ni,Nicaragua,Entertainment,6016,7,545519333,Amazon Prime Video,AMZN Mobile LLC,https://apps.apple.com/ni/app/amazon-prime-video/id545519333?uo=4,0.0,4.74728,736,Entertainment,"Ve películas, programas y deporte, incluidos títulos Amazon Original, como The Boys, The Marvelous Mrs. Maisel y Tom Clancy’s Jack Ryan, además de recomendaciones solo para ti.

Funciones de la aplicación:
• Descarga videos para verlos sin conexión.
• Compra o alquila películas de estreno y programas populares (la disponibilidad varía según la página local).
• Proyecta desde tu teléfono o tablet a una pantalla grande con Chromecast.
• Los perfiles de varios usuarios permiten tener experiencias de entretenimiento personalizadas.
• Disfruta el detrás de escena de películas y programas con acceso exclusivo de X-Ray, desarrollado por IMDb.
• Disfruta del contenido en Apple TV descargando cada aplicación tvOS (requiere Apple TV 3.ª generación o posteriores).

La app de Prime Video ya está disponible para Mac descargando la aplicación macOS separada (requiere la versión macOS Big Sur 11.4 o versiones posteriores).

Si te suscribes a Prime Video a través de iTunes (donde está disponible), se realizará el cargo en tu cuenta de iTunes una vez confirmada la compra. La suscripción se renovará automáticamente cada mes a no ser que se desactive al menos 24 horas antes de la fecha de finalización de la suscripción actual del plan. Tu cuenta recibirá el cargo de renovación en el plazo de 24 horas antes de la finalización del periodo de cada plan, conforme a la tarifa del plan seleccionado. Gestiona la suscripción y desactiva la renovación automática en cualquier momento desde Mi cuenta o a través de iTunes.

Para los clientes que residen en la Unión Europea, el Reino Unido o Brasil: Al usar esta aplicación, aceptas las Condiciones de uso de Amazon y los Términos de uso de Prime Video que se encuentran aquí: www.primevideo.com/ww-av-legal-home. Consulta nuestro Aviso de privacidad, nuestro Aviso de cookies y nuestro Aviso de anuncios basados en intereses que se encuentran aquí: www.primevideo.com/ww-av-legal-home. 
 
Para los clientes que residen en los demás países: Al usar esta aplicación, aceptas las Condiciones de uso y el Aviso de privacidad de Amazon y los Términos de uso de Prime Video que se encuentran aquí: www.primevideo.com/ww-av-legal-home.",2016-12-14T06:44:48Z,2025-11-14T16:34:37Z
ni,Nicaragua,Entertainment,6016,8,1446075923,Disney+,"Disney Electronic Content, Inc.",https://apps.apple.com/ni/app/disney/id1446075923?uo=4,0.0,4.46993,449,Entertainment,"Disney+ te trae Disney, Pixar, Marvel, Star Wars, National Geographic, ESPN y Star.
 
Podrás ver y descargar series como El Oso y The Mandalorian, clásicos como Frozen y Toy Story, y disfrutar el deporte en vivo que más te guste.
 
Beneficios de la suscripción a Disney+:
• Producciones originales, series, películas y shows en vivo. 
• Torneos exclusivos y programas en vivo de ESPN.
• Hasta 4 pantallas a la vez según tu plan.
• Descarga de títulos hasta en 10 dispositivos según tu plan. 
• Creación de hasta 7 perfiles y control parental para personalizar la experiencia por edad según tu plan.

 
Ayuda: http://help.disneyplus.com
Acuerdo de suscripción y otras políticas: https://www.disneyplus.com/legal                                                                                                                                         

Solicitud para no vender mi información:  https://privacy.thewaltdisneycompany.com/es/politica-de-privacidad/  

El contenido disponible en Disney+ puede variar por territorio. Algunos títulos pueden no estar disponibles en tu país. La calidad de audio y video y las descargas dependen del servicio de internet, las capacidades del dispositivo, el tipo de contenido y el nivel de servicio. Los eventos en directo y deportivos incluyen publicidad como parte de cada transmisión, independientemente de tu plan.",2020-11-16T08:00:00Z,2025-11-13T02:13:47Z
ni,Nicaragua,Entertainment,6016,9,1531467766,"ViX: TV, Deportes y Noticias",Univision Communications Inc.,https://apps.apple.com/ni/app/vix-tv-deportes-y-noticias/id1531467766?uo=4,0.0,4.5442,724,Entertainment,"Disfruta de ViX, el servicio de streaming en español más grande del mundo.
Más de 100 canales en vivo y on-demand con novelas, películas, series originales, deportes, noticias 24/7, microdramas, podcasts, música y mucho más.

¡Descarga la app y empieza a disfrutar en todos tus dispositivos favoritos, siempre en español! Mira ViX donde quieras, cuando quieras.

ViX GRATIS - entretenimiento sin pausa
- Series, comedias, películas, documentales y realities
- Fútbol en vivo: Liga MX, Ligas MX femeniles, partidos clásicos
- Noticias 24/7 y canales infantiles
- Microcontenido exclusivo para ver en cualquier momento
- Podcasts en video y audio sobre temas actuales
- Totalmente GRATIS y sin necesidad de tarjeta de crédito

ViX Micro - historias cortas que enganchan
- Descubre nuestros nuevos microdramas en formato vertical, diseñados especialmente para móvil.
- Episodios de 1–2 minutos, ideales para ver en cualquier lugar
- Títulos como El regreso de la Heredera Fugitiva, Me fui gata, volví perra, y más

ViX Música y Fiesta Latina - lo mejor de la música latina
Explora ViX Música, nuestra nueva sección de contenido musical con presentaciones exclusivas, especiales detrás de cámaras y acceso a los mejores momentos de iHeartRadio Fiesta Latina, el evento musical que celebra a los artistas latinos más importantes del momento.

ViX Premium - lleva tu experiencia al siguiente nivel
- Acceso total a novelas, series originales y estrenos semanales
- Películas exclusivas en español
- Todo el deporte en vivo que te apasiona, incluyendo: UEFA Champions League, FIFA Club World Cup, Copa Oro y Copa América, UEFA Nations League, Liga MX y Ligas femeniles, CONMEBOL y CONCACAF
- MLB y más eventos internacionales
- Contenido sin anuncios (según plan)
- Visualiza desde múltiples dispositivos al mismo tiempo
- Planes mensuales o anuales — cancela cuando quieras

La disponibilidad de contenido y funciones puede variar según la región.

Términos de Uso: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/",2022-03-22T07:00:00Z,2025-11-11T14:42:35Z
ni,Nicaragua,Entertainment,6016,10,6445905219,DramaBox - Series en Línea,STORYMATRIX PTE. LTD,https://apps.apple.com/ni/app/dramabox-series-en-l%C3%ADnea/id6445905219?uo=4,0.0,4.70619,2100,Entertainment,"Bienvenido a DramaBox - películas y drama, un universo de darmas cortos, tu destino definitivo para un apasionante mundo de entretenimiento! Sumérgete en un caleidoscopio de emociones, historias y creatividad con DramaBox, tu pasaporte a miles de horas de exclusivos vídeos cortos originales que abarcan un sinfín de géneros. 

Lo más destacado 

- Géneros Diversos, Historias Ilimitadas 
Sumérgete en un tesoro de vídeos cortos exclusivos, meticulosamente elaborados para satisfacer todos los gustos. Desde cortos románticos a desgarradores, DramaBox te ofrece una amplia colección que garantiza que haya algo para todos los gustos. Prepárate para embarcarte en un viaje de darmas cortos que traspasa fronteras.

- Libera Tus Emociones 
Tanto si te apetece reír, llorar o sentir suspense, DramaBox lo tiene todo. Nuestra cuidada selección de vídeos cortos está diseñada para evocar todo un espectro de emociones, ofreciendo un viaje en montaña rusa a través de la narración que deja un impacto duradero. Prepárate para un torbellino de sentimientos con cada toque y deslizamiento. 

- Originales Exclusivos 
Descubre un mundo de contenidos que no encontrarás en ningún otro sitio. DramaBox se enorgullece de presentar una serie de exclusivos vídeos cortos originales que prometen nuevas perspectivas, narrativas únicas y una creatividad sin igual. Sumérgete en historias tan diversas como cautivadoras, cada una de ellas un testimonio del arte de contar historias en su forma más concisa y poderosa.

 - Personalice Su Experiencia 
Adapta tu experiencia de visionado con las funciones personalizables de DramaBox. Ajusta la configuración de reproducción de vídeo, explora diferentes géneros y selecciona tu lista de visionado para crear un viaje personalizado a través del vasto paisaje de los buenos vídeos cortos. Tu entretenimiento, a tu manera. 

- Ver en Cualquier Lugar, en Cualquier Momento 
No importa dónde te lleve la vida, DramaBox es tu compañero. Disfruta de la flexibilidad de ver vídeos cortos en cualquier momento y lugar. Tanto si vas o vienes del trabajo, descansando en casa o tomándote un respiro, DramaBox te llevará a un mundo de cortos dramáticos llenos de momentos emocionantes con un solo clic.

- Actualizaciones Frecuentes 
Experimenta la emoción de descubrir algo nuevo con las actualizaciones periódicas de contenidos de DramaBox. Nuestra biblioteca de contenidos está en constante expansión, lo que garantiza que cada visita a la aplicación traiga vídeos cortos frescos y emocionantes para tu placer visual. Despídete de la monotonía y da la bienvenida a un flujo constante de entretenimiento. 

DramaBox no es sólo una aplicación, es una experiencia. 
Embárcate en un viaje por el mundo de los vídeos cortos que te dejará con ganas de más. DramaBox - películas y drama es de uso gratuito, y para aquellos que buscan una experiencia aún más inmersiva, considere la posibilidad de suscribirse para obtener ventajas exclusivas. 

Descarga DramaBox ahora y abre la puerta a un universo de magia de vídeos cortos.


Nota: Si se suscribe a través de Apple, el pago se deducirá de su cuenta del App Store cuando confirme la compra. 
A menos que el usuario desactive la renovación automática al menos 24 horas antes de que finalice el periodo de suscripción actual. En caso contrario, el sistema prorrogará automáticamente el periodo de validez. En las 24 horas siguientes a la finalización del periodo de suscripción actual, el sistema cargará la cuota de renovación de la cuenta según el precio del plan seleccionado. Tras completar la compra, los usuarios pueden gestionar sus suscripciones y la renovación automática en la Configuración de la cuenta.

Política de privacidad: https://support.dramaboxdb.com/privacy.html
Condiciones del servicio de pago de DramaBox: https://www.apple.com/legal/internet-services/itunes/dev/stdeula
Sitio web del desarrollador：https://www.dramabox.com",2023-04-18T07:00:00Z,2025-11-12T01:28:41Z
